Time,A_Temp,A_AccX,A_AccY,A_AccZ,A_GyroX,A_GyroY,A_GyroZ,A_AccAngX,A_AccAngY,A_AngleX,A_AngleY,A_AngleZ;B_Temp,B_AccX,B_AccY,B_AccZ,B_GyroX,B_GyroY,B_GyroZ,B_AccAngX,B_AccAngY,B_AngleX,B_AngleY,B_AngleZ
Uptime 00:04:06, 30.29, -0.22, -0.91,  1.06, -3.18,  8.02,-26.99,-39.92, -8.85,-21.26,  8.07,-1313.85; 38.44,  0.07, -1.27,  1.18,  7.44, -0.33, -6.06,-46.88,  2.29,-23.64,-20.12,-198.95
Uptime 00:04:07, 30.25, -0.13, -0.71,  0.91, 13.02, 14.41,-35.13,-37.46, -6.61,-19.97,  9.83,-1318.32; 38.29, -0.03, -0.76,  1.14, 37.43, 24.02, -2.39,-33.49, -1.18,-19.18,-16.70,-199.25
Uptime 00:04:07, 30.39, -0.09, -0.20,  1.64,-46.84,  5.31,-57.68, -6.90, -3.10,-25.49, 10.36,-1325.58; 38.25,  0.15, -0.68,  1.85,-80.02, 45.13, -8.10,-20.20,  4.44,-29.08,-10.88,-200.27
Uptime 00:04:07, 30.34, -0.10, -1.06,  1.06, 39.05, 22.86, 12.78,-45.00, -3.96,-20.98, 13.10,-1323.95; 38.25,  0.18, -1.61,  1.36, 43.83, 12.41, -8.42,-49.63,  4.76,-23.99, -9.20,-201.35
Uptime 00:04:07, 30.29, -0.18, -0.43,  0.96, 30.99, -9.76, 33.61,-23.68, -9.81,-17.21, 11.82,-1319.71; 38.34,  0.07, -0.52,  1.19, 43.11, -1.78,-20.15,-23.73,  2.93,-18.67, -9.30,-203.89
Uptime 00:04:07, 30.25, -0.37, -0.72,  1.34,-43.96,-44.37,-28.53,-27.41,-13.53,-22.84,  6.38,-1323.31; 38.34,  0.13, -0.95,  1.45,-54.63,-25.45,-13.78,-32.96,  4.36,-25.70,-12.34,-205.63
Uptime 00:04:07, 30.39, -0.20, -1.02,  0.93,  8.32, -7.14, -7.36,-47.07, -8.33,-22.28,  5.52,-1324.25; 38.44,  0.10, -1.30,  1.29, 63.14, 18.48,  6.28,-45.17,  3.24,-18.17, -9.84,-204.82
Uptime 00:04:07, 30.34, -0.20, -0.34,  0.74, 26.07, 14.97,-59.63,-24.14,-13.78,-19.10,  7.54,-1331.76; 38.44, -0.15, -0.22,  1.17,  4.31, 22.86, 15.79,-10.40, -7.02,-17.48, -6.68,-202.83
Uptime 00:04:07, 30.29, -0.21, -1.26,  1.38, -5.39, 39.46, -0.53,-42.26, -6.29,-20.23, 12.38,-1331.83; 38.34,  0.02, -1.43,  1.57,-38.10,  5.04, -0.25,-42.30,  0.59,-22.68, -5.94,-202.86
Uptime 00:04:08, 30.34, -0.19, -0.76,  0.89,  0.42,-18.42, 14.35,-39.59, -9.35,-20.56, 10.00,-1329.98; 38.25,  0.13, -0.55,  1.19, 42.86,-29.13,-23.12,-24.60,  5.51,-17.30, -9.61,-205.85
Uptime 00:04:08, 30.34, -0.55, -0.37,  1.39,-46.69,-19.59,  3.61,-13.86,-21.04,-26.20,  7.80,-1329.52; 38.34, -0.26, -0.69,  1.65,-79.76,-60.17,-21.99,-22.61, -8.33,-27.25,-16.68,-208.62
Uptime 00:04:08, 30.34, -0.45, -1.20,  1.38, 18.61, 10.67,-10.47,-39.59,-13.73,-24.13,  9.25,-1330.86; 38.34,  0.11, -1.65,  1.49, -8.20,-35.27, -7.49,-47.86,  2.84,-28.69,-20.83,-209.58
Uptime 00:04:08, 30.34, -0.16, -0.58,  0.94, 10.47,-28.69,-22.17,-31.13, -8.35,-22.98,  5.69,-1333.66; 38.39, -0.02, -0.53,  1.03, 58.13, -2.88, 21.91,-27.26, -1.17,-21.49,-20.75,-206.82
Uptime 00:04:08, 30.39,  0.08, -0.78,  1.82,-64.29, 48.83,-27.81,-23.25,  2.39,-30.99, 11.61,-1337.19; 38.29,  0.03, -1.09,  1.67,-85.58, 53.12, 18.19,-32.94,  0.97,-32.37,-13.74,-204.51
Uptime 00:04:08, 30.29, -0.05, -1.01,  0.86, 19.83, 26.89, 11.25,-49.63, -2.18,-28.87, 14.79,-1335.75; 38.29,  0.08, -1.35,  1.16, 69.40,  0.52,-25.69,-49.42,  2.49,-24.00,-13.45,-207.79
Uptime 00:04:08, 30.44, -0.18, -0.40,  0.97, 12.77,-35.79, 36.67,-21.77, -9.74,-27.15, 10.27,-1331.13; 38.29,  0.08, -0.46,  1.30,-22.30, 14.20, -2.86,-19.59,  3.13,-26.67,-11.49,-208.15
Uptime 00:04:09, 30.29, -0.27, -0.97,  1.29,  0.87,-44.62,-34.68,-36.36, -9.62,-27.23,  4.75,-1335.50; 38.29,  0.14, -1.16,  1.46,-28.77,-46.24,-13.37,-38.42,  4.25,-30.46,-17.05,-209.84
Uptime 00:04:09, 30.39,  0.01, -0.93,  0.88, 29.23, 24.79,-20.96,-46.42,  0.36,-23.95,  7.76,-1338.18; 38.29,  0.13, -0.90,  1.15, 62.16, 52.81,  9.67,-37.90,  5.12,-22.81,-10.19,-208.60
Uptime 00:04:09, 30.34, -0.23, -0.11,  1.69,  1.90, 30.28,-77.34, -3.62, -7.58,-23.30, 11.49,-1347.93; 38.20,  0.24, -0.08,  1.85,-61.52, 67.35,-24.77, -2.41,  7.35,-30.00, -1.82,-211.72
Uptime 00:04:09, 30.34, -0.08, -1.17,  1.27, 44.58, 17.57,  7.33,-42.67, -2.81,-18.10, 13.52,-1346.99; 38.39,  0.16, -1.54,  1.46, 20.73, -3.98, -9.70,-46.29,  4.29,-27.72, -2.37,-212.97
Uptime 00:04:09, 30.39, -0.17, -0.54,  0.92,  7.58,  4.01, 11.32,-30.25, -9.11,-17.41, 13.93,-1345.56; 38.34,  0.21, -0.52,  1.03, 42.44, -3.91,-27.11,-26.56, 10.10,-22.46, -3.00,-216.38
Uptime 00:04:09, 30.29, -0.44, -0.71,  1.45,-43.33,-46.94,-32.21,-25.24,-15.29,-22.91,  8.16,-1349.62; 38.25, -0.04, -0.95,  1.62,-47.40,-36.75,-44.21,-30.36, -1.09,-28.47, -7.46,-221.95
Uptime 00:04:09, 30.34, -0.19, -1.11,  0.99,  2.73,-13.17,  0.11,-47.94, -7.25,-23.07,  6.48,-1349.61; 38.29,  0.19, -1.42,  1.28, 62.41,  2.78, 15.39,-47.72,  5.72,-20.96, -7.07,-219.97
Uptime 00:04:09, 30.39, -0.15, -0.38,  0.69, 26.64, 21.78,-55.34,-28.12,-10.91,-19.88,  9.26,-1356.58; 38.29, -0.17, -0.25,  1.17, 12.06, 28.67, 13.84,-11.89, -7.87,-19.29, -3.23,-218.22
Uptime 00:04:10, 30.39, -0.21, -1.13,  1.35, -4.02, 27.55, -0.17,-39.46, -6.76,-20.77, 12.61,-1356.60; 38.34,  0.06, -1.36,  1.60,-27.09,  7.64, -4.77,-40.21,  1.64,-23.06, -2.26,-218.82
Uptime 00:04:10, 30.39, -0.28, -0.79,  0.99, 16.09,-11.06, 20.41,-37.44,-12.35,-19.07, 11.21,-1353.97; 38.25,  0.01, -0.72,  1.22, 42.83,-32.14,-28.04,-30.46,  0.51,-17.79, -6.29,-222.44
Uptime 00:04:10, 30.34, -0.41, -0.33,  1.39,-16.87,-20.02, 29.35,-12.84,-16.16,-21.03,  8.83,-1350.27; 38.25, -0.08, -0.34,  1.73,-57.47,-48.50, -6.48,-11.24, -2.57,-24.76,-12.10,-223.26
Uptime 00:04:10, 30.48, -0.27, -1.13,  1.31, -8.05, 11.34,  0.72,-40.26, -8.98,-22.41, 10.24,-1350.18; 38.25,  0.19, -1.53,  1.39,-18.72,-22.79, 11.30,-47.38,  5.29,-27.52,-14.78,-221.83
Uptime 00:04:10, 30.34, -0.17, -0.53,  0.95,  7.28,  5.11,-28.36,-28.68, -8.85,-21.62, 10.85,-1353.81; 38.25, -0.07, -0.56,  1.16, 44.77, 30.03, 20.48,-25.87, -3.08,-21.87,-10.65,-219.21
Uptime 00:04:10, 30.29, -0.02, -0.37,  1.70,-45.59, 19.14,-42.06,-12.15, -0.81,-27.06, 13.01,-1359.11; 38.34,  0.07, -0.75,  1.71,-94.07, 57.22, 17.06,-23.58,  2.08,-33.52, -3.41,-217.06
Uptime 00:04:10, 30.44, -0.18, -1.00,  0.93, 25.98, 34.54, 40.90,-46.59, -7.47,-24.17, 17.27,-1353.83; 38.25, -0.04, -1.46,  1.23, 33.22, 26.69,  6.17,-49.94, -1.24,-29.65,  0.05,-216.27
Uptime 00:04:10, 30.39, -0.25, -0.30,  0.84, 11.42,-53.94, 59.15,-19.12,-15.93,-22.66, 10.58,-1346.38; 38.25,  0.09, -0.48,  1.17, 34.53,-18.46,  3.01,-22.38,  4.13,-25.24, -2.31,-215.89
Uptime 00:04:11, 30.34, -0.28, -0.87,  1.37,-51.10,-19.94,-17.48,-31.78, -9.77,-29.15,  8.10,-1348.58; 38.25,  0.07, -1.05,  1.51,-71.47,-22.46,-10.82,-34.85,  2.25,-34.26, -5.08,-217.25
Uptime 00:04:11, 30.48, -0.32, -0.84,  0.91, 17.37,-33.14,-24.53,-41.24,-14.54,-27.19,  4.04,-1351.75; 38.20, -0.06, -1.05,  1.19, 83.96,  7.67,  5.59,-41.32, -2.32,-23.78, -3.96,-216.53
Uptime 00:04:11, 30.39, -0.18, -0.38,  0.99, 30.04, 22.99,-62.01,-20.72, -9.51,-23.36,  6.99,-1359.56; 38.25, -0.02, -0.24,  1.54,-12.72, 36.15, -3.25, -8.99, -0.72,-25.06,  0.59,-216.94
Uptime 00:04:11, 30.39, -0.18, -1.12,  1.37, 20.22, 60.25, 13.87,-38.84, -5.71,-21.17, 14.40,-1357.81; 38.25,  0.04, -1.51,  1.50,-13.94, 19.68, -0.45,-45.16,  0.98,-27.18,  2.99,-216.99
Uptime 00:04:11, 30.44, -0.09, -0.73,  1.00,  9.32, -9.04,-16.26,-36.07, -3.95,-20.30, 13.06,-1359.89; 38.39,  0.20, -0.70,  1.26, 35.02,-42.29,-28.88,-28.74,  7.85,-22.82, -2.53,-220.69
Uptime 00:04:11, 30.39, -0.49, -0.30,  1.45,-29.20,-16.62, 15.03,-11.15,-18.17,-23.72, 11.11,-1358.00; 38.20, -0.21, -0.63,  1.73,-66.51,-48.23,-16.15,-19.91, -6.38,-30.98, -8.31,-222.73
Uptime 00:04:11, 30.44, -0.30, -1.24,  1.19, -6.92,  9.78,-19.26,-45.32, -9.99,-25.00, 12.30,-1360.43; 38.20,  0.11, -1.76,  1.36, 25.75,-15.08,  7.96,-52.31,  2.89,-28.22,-10.06,-221.72
Uptime 00:04:11, 30.39, -0.15, -0.48,  0.92, 33.74, 26.13,-59.77,-27.33, -8.37,-20.59, 15.67,-1368.50; 38.29, -0.07, -0.54,  1.11, 39.61, 27.18, -8.03,-25.88, -3.21,-22.94, -6.20,-222.81
Uptime 00:04:12, 30.44,  0.12, -0.54,  1.62,-39.36,  6.21,-70.23,-18.43,  4.03,-25.41, 16.05,-1377.34; 38.20,  0.24, -0.99,  1.75,-69.38, 19.39,-31.34,-29.38,  6.91,-31.63, -3.82,-226.75
Uptime 00:04:12, 30.44, -0.19, -1.09,  1.13, 46.07, -0.22, -5.42,-43.53, -6.92,-19.99, 15.84,-1378.04; 38.34,  0.04, -1.36,  1.41, 40.24,  1.03,-31.72,-43.98,  1.13,-26.83, -3.64,-230.81
Uptime 00:04:12, 30.44, -0.08, -0.41,  1.01, 21.35, 13.14, -0.39,-22.28, -4.45,-17.40, 17.23,-1378.09; 38.29,  0.16, -0.63,  1.12, 52.36, 16.48,-50.51,-29.02,  7.27,-20.41, -1.67,-237.18
Uptime 00:04:12, 30.48, -0.42, -0.77,  1.58,-43.03,-14.68,-49.31,-25.04,-13.40,-22.86, 15.34,-1384.30; 38.29,  0.22, -1.02,  1.63,-57.50,-39.51,-65.11,-31.89,  6.60,-27.74, -6.65,-245.38
Uptime 00:04:12, 30.53, -0.24, -1.05,  0.99, 28.04,-10.86,-30.53,-45.91, -9.42,-19.81, 13.86,-1388.21; 38.29,  0.09, -1.32,  1.29, 31.89,  0.51,-31.98,-45.69,  2.76,-24.10, -6.51,-249.48
Uptime 00:04:12, 30.48, -0.35, -0.50,  1.04, -6.02, 26.02,-40.58,-24.75,-16.82,-20.65, 17.14,-1393.32; 38.15, -0.13, -0.63,  1.23, 33.66, 18.26,-19.45,-26.95, -5.51,-20.00, -4.02,-251.93
Uptime 00:04:12, 30.34,  0.37, -0.66,  1.63,-38.20, 15.38,-43.42,-21.51, 11.86,-25.38, 18.45,-1398.79; 38.15,  0.22, -0.90,  1.55,-63.91, 31.33, -3.22,-29.76,  6.98,-28.09, -0.21,-252.33
Uptime 00:04:12, 30.39, -0.14, -1.21,  1.00, 43.95,  1.32, -3.22,-50.10, -4.93,-20.32, 18.35,-1399.21; 38.20,  0.10, -1.38,  1.30, 70.60, -0.85,-28.90,-46.62,  3.17,-19.53, -0.37,-256.06
Uptime 00:04:13, 30.53, -0.10, -0.37,  0.87,  8.74,-52.02, 32.02,-23.14, -6.27,-19.30, 11.69,-1395.17; 38.25,  0.13, -0.33,  1.26, 12.02,-31.36,-23.58,-14.52,  5.66,-17.95, -4.35,-259.03
Uptime 00:04:13, 30.44, -0.35, -0.89,  1.24,-24.86,-21.43,-36.24,-34.54,-13.05,-22.67,  9.07,-1399.74; 38.15,  0.04, -0.99,  1.50,-25.41,-17.60,-30.04,-33.41,  1.39,-21.39, -6.46,-262.82
Uptime 00:04:13, 30.53,  0.12, -0.82,  1.01,  6.53, 25.28,-28.52,-38.94,  5.17,-22.18, 11.95,-1403.39; 38.15,  0.18, -0.98,  1.23, 32.19, 50.51,  6.22,-38.05,  6.64,-17.69, -0.13,-262.02
Uptime 00:04:13, 30.48, -0.14, -0.29,  1.64,  0.06, 36.09,-99.86, -9.97, -4.92,-21.93, 16.27,-1415.97; 38.15,  0.20, -0.27,  1.80,-27.49, 36.78,-55.99, -8.58,  6.35,-20.90,  4.28,-269.08
Uptime 00:04:13, 30.53, -0.07, -0.83,  1.02, 14.90, 21.92,  1.58,-38.92, -3.20,-20.40, 18.76,-1415.77; 38.25,  0.12, -1.23,  1.52, 19.58,  0.08,-40.50,-38.99,  3.38,-18.81,  4.14,-274.26
Uptime 00:04:13, 30.58, -0.21, -0.65,  0.87, 26.55,-52.08, 29.04,-36.04,-10.95,-17.43, 12.17,-1412.11; 38.25,  0.15, -0.63,  1.38,-11.99,-12.00, -9.29,-24.32,  5.62,-20.40,  2.46,-275.43
Uptime 00:04:13, 30.48, -0.59, -0.98,  1.41,-14.03, 15.12,-19.83,-32.57,-18.89,-19.48, 14.19,-1414.63; 38.15,  0.01, -1.67,  1.73,  1.52,-24.78,  1.78,-44.03,  0.30,-20.68, -0.67,-275.20
Uptime 00:04:13, 30.39, -0.22, -0.73,  0.70, -5.93, -3.64,-33.83,-44.64,-12.46,-20.74, 13.69,-1418.99; 38.25, -0.13, -0.77,  0.88, 46.59, 26.86,  1.88,-40.98, -6.22,-15.20,  2.86,-274.96
Uptime 00:04:14, 30.44, -0.34, -0.70,  1.45,-62.19,-19.67, 38.92,-25.07,-11.76,-28.50, 11.22,-1414.09; 38.25, -0.14, -1.02,  1.68,-39.55,  3.73, 47.91,-31.09, -3.99,-20.40,  3.34,-268.92
Uptime 00:04:14, 30.53, -0.13, -1.06,  1.19,  7.77,-18.57, 70.67,-41.39, -4.67,-27.80,  8.80,-1405.19; 38.06,  0.36, -1.21,  1.39, 14.85,-31.68, 16.68,-40.23, 11.07,-18.96, -0.86,-266.82
Uptime 00:04:14, 30.48, -0.14, -0.93,  0.99,-26.31,-36.16, 91.82,-42.79, -5.90,-31.43,  4.17,-1393.34; 38.20, -0.20, -0.82,  1.60,  4.41,-23.65, 56.71,-27.03, -6.31,-18.57, -3.70,-259.51
Uptime 00:04:14, 30.48, -0.24, -0.92,  1.28,-68.11, 19.46, 27.76,-35.34, -8.75,-39.92,  6.67,-1389.84; 38.20,  0.23, -1.03,  1.43,-27.26,  5.54, 54.69,-35.42,  7.41,-22.27, -3.09,-252.62
Uptime 00:04:14, 30.44, -0.40, -1.09,  1.02, 32.13,  5.93, 28.80,-44.73,-15.17,-36.04,  7.57,-1386.21; 38.01, -0.18, -1.25,  1.30, 42.51,  5.13, 38.55,-43.60, -5.58,-17.45, -2.29,-247.76
Uptime 00:04:14, 30.58, -0.02, -0.79,  0.99, 54.80,-51.69,-33.39,-38.67, -1.09,-29.22,  0.96,-1390.49; 38.11,  0.42, -0.58,  1.46,  4.21,-45.66, 37.17,-20.75, 14.90,-16.98, -8.27,-243.00
Uptime 00:04:14, 30.58, -0.14, -0.98,  1.55,-59.15, 35.28, -2.59,-32.21, -4.26,-36.58,  5.38,-1390.81; 38.11, -0.05, -1.27,  1.61,-41.64, 12.49,  9.73,-38.28, -1.27,-22.55, -6.53,-241.78
Uptime 00:04:14, 30.62, -0.00, -1.05,  1.09, 21.48,  9.14, 21.77,-43.75, -0.16,-34.03,  6.42,-1388.03; 38.06,  0.34, -1.15,  1.26, 30.13, 19.12, 11.18,-41.32, 11.18,-19.15, -4.23,-240.34
Uptime 00:04:15, 30.48, -0.12, -0.73,  1.01, 25.89,  4.48, 41.21,-35.63, -5.52,-30.87,  6.95,-1382.84; 38.20, -0.00, -0.78,  1.39,-14.42, 26.49, 11.99,-29.24, -0.10,-21.13, -0.87,-238.83
Uptime 00:04:15, 30.62, -0.00, -0.84,  1.31, -0.65, -8.57,-33.71,-32.75, -0.08,-30.99,  5.75,-1387.12; 38.11,  0.26, -1.00,  1.48,-10.59,-21.66,-52.32,-33.60,  8.27,-22.70, -3.72,-245.48
Uptime 00:04:15, 30.48, -0.49, -0.81,  0.97,-14.58, 23.52,-19.46,-36.67,-21.19,-32.93,  9.01,-1389.61; 37.96, -0.19, -1.02,  1.42,  9.60,  3.30,-18.65,-35.42, -6.12,-21.75, -3.10,-247.86
Uptime 00:04:15, 30.53, -0.27, -0.96,  0.85, 72.87,-111.47,-60.84,-47.11,-11.87,-24.22, -4.70,-1397.27; 38.06, -0.13, -0.86,  1.43, 33.09,-94.82, -3.58,-30.96, -4.54,-17.84,-14.66,-248.32
Uptime 00:04:15, 30.39, -0.07, -0.78,  1.17,-36.89, 59.31,-44.04,-33.90, -2.68,-28.97,  2.77,-1402.82; 38.11,  0.18, -0.91,  1.40,-27.44, 52.12,-10.04,-32.87,  6.06,-21.53, -8.05,-249.58
Uptime 00:04:15, 30.53, -0.21, -0.97,  1.18, -6.75, -9.76,-21.05,-39.18, -7.82,-30.02,  1.65,-1405.52; 38.11,  0.27, -1.09,  1.40,  9.99,-19.30, -7.37,-37.38,  8.62,-20.60,-10.48,-250.52
Uptime 00:04:15, 30.58,  0.40, -0.79,  1.05, 29.28, 65.17, 36.25,-35.28, 16.81,-26.51,  9.33,-1400.95; 38.15,  0.36, -0.90,  1.35, 21.06, 96.81, 27.23,-32.75, 12.67,-18.24,  1.43,-247.09
Uptime 00:04:15, 30.53, -0.44, -0.85,  1.10,-27.82,-19.79, -8.50,-35.74,-17.43,-30.21,  6.99,-1402.05; 38.15, -0.03, -0.96,  1.43,  1.41, -1.86,  3.53,-33.89, -0.92,-18.37,  1.18,-246.64
Uptime 00:04:16, 30.48, -0.18, -0.87,  1.19,-18.08, 33.96,-17.34,-35.69, -7.14,-32.55, 11.18,-1404.23; 38.15, -0.02, -1.01,  1.42,-20.28, 17.28,-51.58,-35.51, -0.80,-21.22,  3.31,-253.14
Uptime 00:04:16, 30.62, -0.44, -1.00,  0.93, -6.14,-42.88,-10.75,-44.13,-17.88,-33.54,  6.02,-1405.59; 38.06, -0.14, -1.03,  1.29, 12.38,-49.45, -4.86,-38.56, -4.88,-20.04, -2.77,-253.75
Uptime 00:04:16, 30.58, -0.16, -0.81,  1.15, 16.44, -6.33,  7.19,-34.80, -6.59,-31.50,  5.24,-1404.66; 38.06,  0.08, -0.85,  1.41, 12.94,  4.15, -1.87,-31.18,  2.90,-18.64, -2.25,-253.99
Uptime 00:04:16, 30.62, -0.72, -0.77,  0.82, 19.40,-41.70,-19.74,-35.14,-32.64,-29.18,  0.64,-1407.15; 38.06, -0.36, -0.73,  1.38, 14.56,-13.66,-11.49,-27.13,-12.88,-17.01, -3.63,-255.44
Uptime 00:04:16, 30.58,  0.20, -0.80,  1.11,-35.38,-12.46,-17.49,-35.18,  8.49,-33.67, -1.08,-1409.36; 38.06,  0.23, -0.78,  1.41,-26.22, 16.26, 34.51,-28.60,  8.05,-20.48, -1.71,-251.09
Uptime 00:04:16, 30.44,  0.06, -1.07,  1.13, 24.85, 10.60, -9.42,-43.43,  2.10,-30.75,  0.23,-1410.56; 38.06,  0.40, -1.23,  1.43, 12.01,-33.81,  5.26,-39.45, 12.10,-19.35, -6.16,-250.42
Uptime 00:04:16, 30.58, -0.20, -0.91,  1.05,  4.03, 93.14, 79.61,-40.49, -8.23,-30.45, 11.89,-1400.53; 38.06,  0.09, -1.08,  1.24, 13.49,138.02, 29.24,-40.86,  3.28,-18.12, 10.94,-246.73
Uptime 00:04:17, 30.53, -0.33, -1.00,  0.96,-41.59,-53.04, -4.88,-44.66,-13.26,-35.87,  5.37,-1401.15; 38.06, -0.16, -1.10,  1.22,-28.37,-68.41,  2.72,-41.90, -5.43,-22.10,  2.38,-246.39
Uptime 00:04:17, 30.67, -0.39, -0.88,  1.13, -6.14,  4.22, -2.90,-36.33,-15.17,-36.65,  6.10,-1401.52; 37.96, -0.10, -1.04,  1.46,  2.94, -3.62,-17.63,-35.53, -3.23,-21.99,  1.94,-248.66
Uptime 00:04:17, 30.62, -0.36, -1.04,  1.06,-28.45,-12.60, 11.71,-42.91,-13.59,-40.29,  4.69,-1400.04; 37.96, -0.10, -1.08,  1.44,  4.21, -3.34, 23.58,-36.63, -3.21,-21.77,  1.55,-245.69
Uptime 00:04:17, 30.58, -0.66, -0.96,  1.03,-31.58,-55.59, 19.33,-38.16,-25.15,-44.42, -2.25,-1397.43; 38.06, -0.21, -1.01,  1.38, 25.31,-32.04, 55.53,-35.84, -6.92,-18.70, -2.58,-238.20
Uptime 00:04:17, 30.62,  0.10, -1.08,  0.97,-26.19,-73.55, 28.03,-48.01,  3.77,-47.73,-11.37,-1393.90; 38.01,  0.19, -1.05,  1.28, -1.78,-44.96, 59.79,-39.15,  6.47,-19.33, -8.21,-230.66
Uptime 00:04:17, 30.58, -0.00, -0.86,  0.93, 16.47, 46.59,-59.48,-42.86, -0.16,-45.60, -5.38,-1401.40; 38.01,  0.27, -0.85,  1.17, 13.55,  1.24,-34.19,-35.38, 10.78,-17.98, -8.11,-234.97
Uptime 00:04:17, 30.72, -0.16, -0.90,  1.32, 53.51,-36.34,-58.03,-33.99, -5.87,-38.65, -9.72,-1408.82; 38.01,  0.12, -0.81,  1.61,  4.33,-36.12, 10.05,-26.70,  3.96,-17.61,-12.55,-233.68
Uptime 00:04:17, 30.48,  0.16, -0.71,  1.04,  3.45, 37.44,-50.75,-33.83,  7.05,-38.13, -5.04,-1415.22; 38.01,  0.17, -0.75,  1.41,-25.38, 20.96,-41.70,-27.86,  6.19,-20.95, -9.84,-238.94
Uptime 00:04:18, 30.62, -0.19, -1.10,  1.18, 23.34, -2.48, 12.81,-42.63, -6.85,-35.34, -5.11,-1413.60; 38.01,  0.07, -1.26,  1.53, 15.22, 25.16, -2.13,-39.40,  2.12,-19.44, -6.58,-239.21
Uptime 00:04:18, 30.62,  0.02, -1.00,  1.11,-19.88, 42.67,-42.15,-41.94,  0.84,-37.99,  0.37,-1419.04; 38.01,  0.05, -1.12,  1.41, -4.08, 16.40,-27.74,-38.36,  1.55,-20.33, -4.40,-242.79
Uptime 00:04:18, 30.53, -0.22, -1.01,  1.11,  9.81, 30.67,-38.26,-41.58, -8.49,-36.85,  4.32,-1423.86; 38.01, -0.03, -1.14,  1.33, -6.91, 37.36,-47.35,-40.71, -0.82,-21.59,  0.31,-248.75
Uptime 00:04:18, 30.58, -0.51, -0.97,  1.05,  3.46,  9.15,-37.78,-39.77,-19.73,-36.48,  5.76,-1428.62; 38.11, -0.12, -1.12,  1.36, -3.65,  5.73,-38.62,-39.29, -4.03,-22.40,  1.10,-253.62
Uptime 00:04:18, 30.58, -0.46, -1.12,  1.03,-16.89, -8.60, -5.57,-44.84,-16.75,-38.78,  4.89,-1429.34; 38.06, -0.10, -1.10,  1.36, -7.55,-26.87,-13.15,-38.95, -3.21,-23.68, -2.26,-255.31
Uptime 00:04:18, 30.67, -0.22, -0.91,  1.08, -4.36,-15.23, -1.74,-39.41, -9.00,-39.33,  3.09,-1429.56; 38.01,  0.12, -0.95,  1.56, -7.33,-28.76,  7.58,-31.17,  3.88,-24.74, -5.84,-254.36
Uptime 00:04:18, 30.62, -0.09, -1.02,  1.02,-16.07,-16.83, -1.81,-44.91, -3.73,-41.46,  0.99,-1429.79; 38.01,  0.06, -1.05,  1.30,  8.42,  0.44, 10.62,-39.03,  2.09,-23.97, -5.71,-253.00
Uptime 00:04:18, 30.58, -0.01, -1.06,  1.03,  7.13, 12.02,  3.58,-45.75, -0.46,-40.66,  2.47,-1429.34; 38.01,  0.23, -1.10,  1.36, 18.93, 17.41,  1.15,-38.39,  7.60,-21.92, -3.60,-252.86
Uptime 00:04:19, 30.67, -0.30, -1.05,  1.11, -7.55, 13.00, -4.91,-42.34,-10.99,-41.63,  4.24,-1429.96; 37.96,  0.03, -1.06,  1.34,  4.50, -1.42, -2.96,-38.24,  1.04,-21.69, -3.72,-253.23
Uptime 00:04:19, 30.72, -0.24, -1.03,  1.11, -6.10,  6.68, 14.99,-42.14, -8.99,-42.41,  5.18,-1428.03; 37.96, -0.00, -1.04,  1.38,  2.93, 10.43, 19.03,-37.06, -0.15,-21.63, -2.33,-250.77
Uptime 00:04:19, 30.62, -0.11, -0.94,  1.09, -3.93,  8.79,  4.41,-40.42, -4.54,-42.86,  6.26,-1427.47; 38.06,  0.11, -0.96,  1.39, -4.37,  6.00,  4.51,-34.58,  3.56,-22.43, -1.61,-250.21
Uptime 00:04:19, 30.67, -0.23, -1.02,  1.06,  9.45, -7.27, -7.48,-43.22, -8.81,-41.70,  5.41,-1428.41; 37.96,  0.01, -1.01,  1.35, -4.30,-12.32, -7.22,-36.64,  0.27,-23.24, -3.11,-251.12
Uptime 00:04:19, 30.67, -0.14, -0.88,  1.19, -3.87, 10.62,-18.91,-36.43, -5.24,-42.08,  6.74,-1430.83; 37.96,  0.13, -0.93,  1.48, -9.30,  9.39,-15.17,-31.90,  4.36,-24.58, -1.95,-253.06
Uptime 00:04:19, 30.72, -0.27, -0.95,  1.10, 17.71,  4.39,-26.07,-39.79,-10.65,-39.84,  7.36,-1434.12; 37.96, -0.00, -0.95,  1.39,  6.91,  0.23,-26.13,-34.30, -0.03,-23.92, -1.88,-256.35
Uptime 00:04:19, 30.67, -0.11, -1.03,  1.03, 10.94, 13.69,-40.35,-44.88, -4.37,-38.59,  8.99,-1439.20; 37.87,  0.11, -1.03,  1.36,  3.64,  1.07,-43.25,-37.17,  3.54,-23.74, -1.79,-261.80
Uptime 00:04:19, 30.72, -0.37, -0.90,  1.14, 16.01,-28.27,-25.10,-36.79,-14.18,-36.55,  5.55,-1442.42; 37.96, -0.06, -0.97,  1.41, -3.78,-28.41,-15.46,-34.56, -1.91,-24.43, -5.28,-263.78
Uptime 00:04:20, 30.67, -0.25, -0.86,  1.10,  7.05, 12.67, -2.29,-37.23,-10.02,-35.69,  7.20,-1442.70; 37.96,  0.01, -0.94,  1.41, -1.32, 20.44, -9.67,-33.88,  0.36,-24.78, -2.65,-265.00
