Time,A_Temp,A_AccX,A_AccY,A_AccZ,A_GyroX,A_GyroY,A_GyroZ,A_AccAngX,A_AccAngY,A_AngleX,A_AngleY,A_AngleZ;B_Temp,B_AccX,B_AccY,B_AccZ,B_GyroX,B_GyroY,B_GyroZ,B_AccAngX,B_AccAngY,B_AngleX,B_AngleY,B_AngleZ
Uptime 00:03:18, 28.60, -0.06, -0.18,  0.84, 21.68,-23.47,  3.48,-12.40, -3.94,-29.58, 44.60, 45.95; 38.67, -0.08,  0.08,  0.85, 60.07,-16.48, -8.88,  5.30, -5.24, 11.43,-11.15,-918.07
Uptime 00:03:18, 28.65, -0.09,  0.46,  0.84,-27.77,  3.76,-47.45, 28.78, -5.48,-31.95, 44.30, 39.78; 38.67, -0.07,  0.97,  1.19,-17.99, 46.97, 53.78, 39.30, -2.76,  9.70, -4.89,-911.08
Uptime 00:03:18, 28.69, -0.02,  0.17,  1.30,-43.25,-37.40,-46.26,  7.55, -0.92,-36.63, 38.70, 33.81; 38.67, -0.17,  0.29,  0.93,-42.39, -8.70, 35.77, 17.23, -9.84,  4.53, -5.68,-906.50
Uptime 00:03:19, 28.65,  0.18, -0.34,  1.03,  9.96,-24.01, -3.54,-17.78,  9.51,-35.02, 34.75, 33.36; 38.67,  0.01, -0.64,  0.88, 23.44,-76.58,-25.88,-36.17,  0.48,  6.66,-15.18,-909.81
Uptime 00:03:19, 28.60,  0.03, -0.17,  0.84, 36.25, 21.18,  8.14,-11.70,  2.07,-29.97, 36.69, 34.41; 38.67,  0.23,  0.06,  0.84, 67.31,-41.12,-13.17,  3.95, 15.63, 15.11,-20.39,-911.51
Uptime 00:03:19, 28.65,  0.18,  0.51,  0.96,-14.87, 31.18, 46.15, 27.41,  9.26,-30.67, 39.65, 40.27; 38.62,  0.17,  1.05,  1.12, 17.00,  0.71,-33.67, 42.81,  6.48, 17.78,-20.03,-915.78
Uptime 00:03:19, 28.60, -0.27,  0.05,  1.16,-30.82, 43.26, 16.63,  2.49,-13.09,-33.93, 44.63, 42.43; 38.62,  0.00, -0.07,  0.94,-80.40, 47.52,-51.09, -4.40,  0.24,  7.09,-13.58,-922.43
Uptime 00:03:19, 28.65, -0.19, -0.21,  1.06,  3.29, -3.20, -9.63,-11.17,-10.11,-33.07, 43.54, 41.21; 38.53, -0.05, -0.28,  0.81,  1.26, 25.75, -1.36,-19.27, -3.07,  6.72,-10.04,-922.60
Uptime 00:03:19, 28.69, -0.03, -0.21,  0.81, 11.07,-17.66, -5.10,-14.78, -2.18,-31.32, 40.52, 40.56; 38.53, -0.12,  0.05,  0.92, 57.26, -0.22, -5.44,  2.90, -7.34, 13.77, -9.72,-923.29
Uptime 00:03:19, 28.74, -0.01,  0.52,  0.91,-19.51, -3.26,-56.96, 29.80, -0.79,-32.59, 39.31, 33.16; 38.53,  0.14,  1.01,  1.09, -8.69, 23.42, 49.67, 42.72,  5.30, 13.24, -6.65,-916.83
Uptime 00:03:19, 28.51,  0.11,  0.02,  1.10,-38.74,-21.06,-49.10,  1.05,  5.89,-36.81, 35.74, 26.82; 38.48, -0.23,  0.25,  0.89,-57.26, -0.94, 25.75, 15.23,-13.71,  6.10, -6.36,-913.54
Uptime 00:03:20, 28.46,  0.35, -0.33,  1.06, 12.07, 23.17,-38.40,-16.46, 17.27,-34.90, 37.57, 21.95; 38.53,  0.07, -0.63,  0.95, 30.88,-61.12,-26.60,-33.38,  3.41,  9.18,-13.97,-916.94
Uptime 00:03:20, 28.69, -0.14, -0.03,  0.86, 23.33, 16.89,  8.93, -1.82, -9.45,-31.27, 39.16, 23.11; 38.44,  0.34,  0.32,  0.93, 79.05,-12.64,-15.76, 18.20, 19.35, 19.44,-15.68,-918.99
Uptime 00:03:20, 28.74, -0.21,  0.37,  0.70,-42.01, 32.79, 91.80, 26.62,-14.66,-35.38, 42.78, 34.86; 38.44,  0.04,  0.68,  0.82,-63.92,  5.96,-73.41, 39.37,  1.99, 11.82,-14.66,-928.39
Uptime 00:03:20, 28.60, -0.42,  0.06,  1.37,  2.98, -8.24, -0.41,  2.39,-16.92,-34.25, 41.23, 34.81; 38.44, -0.11, -0.35,  1.02,-62.60, -9.19,-50.83,-18.90, -5.71,  3.35,-15.41,-934.89
Uptime 00:03:20, 28.69, -0.07, -0.39,  0.77, -1.86,-10.10, -1.02,-26.81, -4.60,-34.34, 39.22, 34.67; 38.44, -0.06, -0.37,  0.85, 48.66, 14.40, -6.43,-23.33, -3.75,  8.97,-13.20,-935.72
Uptime 00:03:20, 28.79, -0.15,  0.28,  0.88,  5.85,  4.45,-22.09, 17.44, -9.06,-32.57, 39.17, 31.87; 38.48, -0.08,  0.28,  0.72, 74.33, 16.75, 45.57, 21.37, -6.19, 18.47,-10.73,-929.94
Uptime 00:03:20, 28.65,  0.09,  0.59,  1.01,-44.79,-32.98,-40.11, 29.97,  4.51,-37.03, 34.09, 26.65; 38.39, -0.17,  0.11,  1.06,-77.26,-16.35, 48.54,  5.70, -8.86,  8.37,-12.42,-923.63
Uptime 00:03:21, 28.60,  0.22, -0.24,  1.12, -2.09,-15.52, -1.07,-11.94, 10.96,-36.79, 31.25, 26.52; 38.34,  0.01, -0.22,  0.88,-26.17,-48.06,  5.16,-14.33,  0.33,  4.63,-18.21,-922.97
Uptime 00:03:21, 28.55,  0.06, -0.17,  0.95, 11.09, 10.91, 13.07, -9.93,  3.35,-34.87, 31.91, 28.18; 38.39,  0.16, -0.13,  0.80, 31.34,-32.44, -6.65, -9.16, 10.96,  8.26,-22.10,-923.81
Uptime 00:03:21, 28.69,  0.25,  0.27,  0.89, 29.67, 36.80, 43.86, 16.07, 15.24,-30.10, 35.62, 33.84; 38.29,  0.35,  0.32,  1.00, 59.21,-19.54,-29.96, 16.76, 18.65, 15.91,-24.50,-927.67
Uptime 00:03:21, 28.74, -0.34,  0.44,  0.92,-31.26, 48.91, 95.42, 24.13,-18.30,-32.94, 41.41, 46.05; 38.20,  0.33,  0.47,  0.90,-62.30, -2.35,-64.43, 26.27, 17.85,  8.30,-24.66,-935.92
Uptime 00:03:21, 28.79, -0.32, -0.16,  1.13,-19.49, 40.25, 35.62, -7.92,-15.62,-34.88, 45.94, 50.61; 38.29,  0.07, -0.48,  0.84,-47.46, 63.38, 16.39,-29.70,  3.89,  1.59,-16.30,-933.82
Uptime 00:03:21, 28.65, -0.02, -0.38,  0.78, 16.26,  6.85, 14.75,-26.01, -1.03,-32.63, 45.92, 52.53; 38.29, -0.14, -0.22,  0.77, 57.52, 38.30, 28.16,-15.78, -9.76,  8.57,-10.90,-930.16
Uptime 00:03:21, 28.69, -0.25,  0.46,  1.02,  9.46, 14.21, -4.82, 23.58,-12.53,-30.33, 47.02, 51.91; 38.29, -0.06,  0.80,  1.11, 68.62, 18.04, 61.26, 35.50, -2.37, 17.65, -8.39,-922.38
Uptime 00:03:21, 28.74,  0.02,  0.34,  1.01,-16.87,-20.17,-31.10, 18.74,  0.92,-31.47, 43.53, 47.93; 38.29, -0.17,  0.10,  0.94,-87.73, -2.56, 75.16,  5.97,-10.14,  6.41, -8.34,-912.76
Uptime 00:03:22, 28.69,  0.01, -0.25,  1.17, -4.30, -3.03, 21.30,-12.04,  0.53,-31.63, 42.26, 50.70; 38.20, -0.11, -0.21,  0.81,-30.04,-33.86, 18.07,-14.70, -7.67,  2.16,-12.33,-910.41
Uptime 00:03:22, 28.55, -0.03, -0.15,  0.92, 16.07, -4.05, 24.37, -9.38, -1.99,-29.17, 40.95, 53.82; 38.20,  0.05, -0.20,  0.85, 76.88,-72.73,  3.90,-12.97,  3.34, 11.50,-21.27,-909.91
Uptime 00:03:22, 28.69,  0.20,  0.27,  0.67,-17.48,  0.59, 64.75, 21.05, 15.31,-30.37, 39.90, 62.17; 38.29,  0.22,  1.08,  1.06, 85.02,-29.08,-21.32, 44.99,  8.11, 22.92,-24.69,-912.66
Uptime 00:03:22, 28.65, -0.11,  0.06,  1.20,-17.49, 65.00, 47.73,  2.89, -5.33,-31.90, 47.36, 68.28; 38.25,  0.02,  0.01,  0.86,-126.72, 58.08,-28.26,  0.42,  1.01,  6.57,-16.93,-916.28
Uptime 00:03:22, 28.69, -0.31, -0.32,  1.00,  4.58, -8.17,  6.64,-17.08,-16.45,-31.03, 45.72, 69.13; 38.29, -0.04, -0.56,  0.87, 19.83, 26.62, 27.67,-32.94, -2.48,  8.27,-13.20,-912.74
Uptime 00:03:22, 28.69,  0.01, -0.03,  0.93, 46.31, -9.95,-18.17, -1.67,  0.62,-24.59, 43.53, 66.79; 38.11, -0.24,  0.23,  0.98, 71.73, 13.17, 24.32, 12.71,-13.27, 17.43,-11.01,-909.60
Uptime 00:03:22, 28.69,  0.07,  0.42,  0.78,-46.12, -3.90,-73.31, 28.59,  4.28,-29.26, 42.09, 57.48; 38.20, -0.31,  0.46,  1.01,-82.31,  8.14, 70.77, 23.68,-15.75,  7.31, -9.46,-900.61
Uptime 00:03:22, 28.84,  0.08, -0.03,  1.19,-21.11,  4.51,-19.17, -1.48,  4.02,-31.36, 41.73, 55.02; 38.25, -0.07, -0.12,  0.89,-61.88, -5.92,  7.60, -7.62, -4.26, -0.75, -9.93,-899.64
Uptime 00:03:23, 28.69, -0.10, -0.46,  1.00, 12.72, 24.97,  3.18,-24.54, -5.05,-29.60, 44.18, 55.44; 38.20, -0.01, -0.50,  0.95, 45.28,-73.74,-19.36,-27.85, -0.69,  4.47,-19.11,-902.16
Uptime 00:03:23, 28.74,  0.05,  0.35,  0.71, -7.38,-36.04, 36.75, 26.00,  3.83,-29.41, 38.74, 60.10; 38.25,  0.33,  0.39,  0.80,104.99,-60.51,-35.53, 24.40, 20.24, 17.94,-26.66,-906.67
Uptime 00:03:23, 28.69,  0.04,  0.35,  0.87,-43.60, 45.29, 62.11, 22.10,  2.19,-33.84, 43.60, 68.05; 38.34,  0.35,  0.39,  0.93,-127.81,  3.53,-77.53, 21.20, 19.27,  1.97,-26.07,-916.60
Uptime 00:03:23, 28.74, -0.32, -0.19,  0.96,-14.91, 12.77,  7.92,-10.59,-18.08,-35.28, 44.72, 69.08; 38.44,  0.13, -0.33,  0.80,-35.95, 36.43,-11.79,-22.17,  8.34, -3.09,-21.07,-918.13
Uptime 00:03:23, 28.69,  0.22, -0.16,  0.90,  1.38, 13.70, -5.86, -9.83, 13.48,-34.60, 45.27, 68.33; 38.44, -0.06, -0.17,  0.96, 79.28, 59.76,  9.99,-10.01, -3.34,  6.72,-13.09,-916.85
Uptime 00:03:23, 28.74, -0.09,  0.20,  0.78, -7.51, 23.03,-38.08, 14.21, -6.60,-34.56, 47.36, 63.50; 38.44,  0.14,  1.20,  1.00, 55.60, 13.29, 50.13, 49.68,  5.16, 14.49,-11.28,-910.48
Uptime 00:03:23, 28.79,  0.10,  0.04,  1.23,-28.76,-32.47,-49.50,  1.67,  4.87,-37.66, 41.99, 56.77; 38.44, -0.08,  0.05,  0.84,-89.24, -2.07, 31.93,  3.16, -5.54,  2.37,-11.22,-906.14
Uptime 00:03:23, 28.74, -0.04, -0.32,  1.05, 18.17, 41.44,  6.89,-16.79, -1.84,-34.97, 46.39, 57.65; 38.58, -0.09, -0.60,  0.90, 25.05,-65.86,-37.12,-33.60, -4.80,  4.80,-19.16,-910.89
Uptime 00:03:24, 28.79, -0.01,  0.19,  0.78, 17.24,-48.63, 28.47, 13.41, -0.74,-31.80, 39.28, 61.35; 38.62,  0.49,  0.24,  0.87,104.47,-93.81,-30.52, 13.51, 28.27, 18.28,-31.29,-914.86
Uptime 00:03:24, 28.74,  0.05,  0.32,  0.88,-22.30, 37.26, 60.14, 20.19,  3.17,-33.54, 43.07, 68.99; 38.62,  0.25,  0.62,  0.81,-124.08, 45.00,-61.15, 36.25, 13.77,  3.19,-25.34,-922.62
Uptime 00:03:24, 28.79, -0.35, -0.06,  1.21,-27.03, 55.47, -5.71, -2.68,-16.07,-36.29, 49.43, 68.26; 38.53, -0.08, -0.39,  0.86,-23.29,  9.87,-33.24,-24.31, -5.08, -0.25,-23.50,-926.85
Uptime 00:03:24, 28.84,  0.00, -0.13,  0.89, 12.86,-28.69, -1.59, -8.34,  0.30,-34.09, 44.78, 68.06; 38.58, -0.02, -0.16,  0.88, 85.73, 20.49,  4.15,-10.50, -1.31, 10.46,-20.40,-926.31
Uptime 00:03:24, 28.79, -0.11,  0.23,  0.85,-29.35, 25.78,-56.27, 15.08, -6.99,-36.79, 47.26, 60.85; 38.72, -0.10,  1.28,  0.89, 48.19, 40.97, 78.24, 54.98, -3.56, 17.40,-14.78,-916.29
Uptime 00:03:24, 28.74,  0.17,  0.04,  1.15,-13.22,-33.69,-33.88,  1.76,  8.43,-37.66, 41.95, 56.55; 38.72, -0.13, -0.21,  0.81,-115.56,-19.17, 24.30,-14.60, -9.01,  2.38,-16.69,-913.21
Uptime 00:03:24, 28.88, -0.10, -0.35,  1.09, -5.80, 31.02, 14.53,-17.81, -5.21,-38.00, 45.17, 58.44; 38.67,  0.04, -0.60,  1.01, 46.41,-67.95,-24.71,-30.50,  2.07,  7.63,-25.05,-916.42
Uptime 00:03:24, 28.79,  0.03,  0.21,  0.74, -4.04,-35.44, 50.79, 16.10,  2.54,-37.43, 39.77, 64.94; 38.76,  0.22,  0.50,  1.12,106.36,-79.25,-29.27, 23.53, 10.21, 21.29,-34.70,-920.17
Uptime 00:03:25, 28.88,  0.01,  0.27,  1.18,-19.09, 34.51, 71.92, 12.87,  0.38,-38.82, 43.30, 74.15; 38.76,  0.22,  0.50,  0.82,-139.41, 45.64,-71.56, 30.51, 12.81,  3.99,-28.54,-929.33
Uptime 00:03:25, 28.74, -0.34, -0.26,  1.09, -6.82,-14.94,  4.23,-12.94,-16.88,-39.19, 40.82, 74.71; 38.76, -0.06, -0.61,  0.90,  4.85, 11.88,  8.65,-34.13, -3.27,  3.86,-26.35,-928.17
Uptime 00:03:25, 28.88, -0.05, -0.01,  0.92, 28.63,  0.92, 15.33, -0.67, -3.39,-34.83, 40.19, 76.67; 38.76, -0.28, -0.01,  1.05, 83.31, 30.59, 24.65, -0.65,-14.74, 14.22,-21.69,-925.02
Uptime 00:03:25, 28.79, -0.10,  0.28,  0.78,-10.54,  5.55,-43.22, 19.45, -7.03,-35.08, 40.23, 71.05; 38.86, -0.23,  0.65,  0.86,-103.15,  6.65, 71.45, 36.49,-11.84,  1.52,-20.17,-915.73
Uptime 00:03:25, 28.88,  0.06,  0.06,  1.17,-27.51,-15.58, 10.26,  3.05,  2.98,-37.74, 37.43, 72.36; 38.86, -0.18, -0.12,  0.98,-49.52,-17.16, 41.02, -7.03,-10.36, -4.81,-21.70,-910.52
Uptime 00:03:25, 28.84,  0.08, -0.35,  0.90,  5.70, 37.05, 41.71,-21.27,  4.82,-36.71, 41.19, 77.65; 38.95,  0.10, -0.48,  0.90, 51.73,-61.26,  7.63,-28.10,  5.34,  1.16,-29.00,-909.55
Uptime 00:03:25, 28.79,  0.02,  0.31,  0.83,  7.64, 12.92, 69.10, 20.54,  1.59,-34.59, 41.99, 86.64; 38.86,  0.07,  0.83,  1.11,102.10,-35.74, -5.41, 36.76,  3.00, 14.88,-33.03,-910.26
Uptime 00:03:26, 28.98, -0.15,  0.22,  1.06,-34.39, 35.24, 71.41, 11.42, -7.77,-37.98, 45.72, 95.78; 38.95, -0.13,  0.21,  0.88,-103.82, 60.69,-37.01, 13.14, -8.10,  1.82,-24.59,-914.99
Uptime 00:03:26, 28.88, -0.35, -0.12,  1.12,-20.88, 34.08, 28.86, -5.62,-17.27,-39.93, 49.40, 99.44; 38.86, -0.13, -0.42,  0.85,-10.98, 20.49, 13.43,-26.14, -7.63, -0.11,-21.40,-913.29
Uptime 00:03:26, 28.84, -0.12, -0.17,  0.87, 20.55,-38.14, 31.95,-11.13, -7.83,-36.76, 43.74,103.56; 38.86, -0.36, -0.19,  1.12, 54.57,  5.35, 40.80, -9.34,-17.64,  6.61,-19.94,-908.03
Uptime 00:03:26, 28.88, -0.08,  0.48,  0.90, -6.41, 14.01,-32.78, 27.92, -4.66,-36.26, 44.70, 99.40; 38.81,  0.04,  1.28,  0.80,-30.45, 44.31,111.70, 58.02,  1.51,  3.85,-14.06,-893.84
Uptime 00:03:26, 28.93,  0.24, -0.00,  1.29, -5.49, -2.72, 20.34, -0.07, 10.36,-36.23, 43.26,102.00; 38.72, -0.33, -0.21,  0.84,-67.67,  0.10, 58.21,-13.36,-21.00, -4.99,-13.34,-886.39
Uptime 00:03:26, 28.88,  0.03, -0.28,  1.01, 25.79,  9.61,  3.51,-15.59,  1.74,-32.53, 43.58,102.46; 38.72,  0.05, -0.33,  0.90, 25.96,-68.79, 20.96,-20.01,  3.21, -1.98,-21.91,-883.66
Uptime 00:03:26, 28.84,  0.23,  0.12,  0.87, 29.70,  6.99, 34.73,  7.38, 14.53,-28.03, 43.29,106.87; 38.72,  0.36,  0.08,  0.78, 67.69,-59.45,-19.07,  5.62, 24.88,  6.60,-29.36,-886.09
Uptime 00:03:26, 28.88,  0.03,  0.51,  0.97,-28.64, 57.17, 73.36, 27.83,  1.51,-30.57, 49.68,116.41; 38.72,  0.28,  0.82,  0.93,-71.87, 48.49,-61.87, 40.40, 12.52, -1.88,-22.85,-894.13
Uptime 00:03:27, 28.93, -0.35, -0.23,  1.09,-14.68, 33.29, -8.98,-11.16,-17.40,-32.02, 53.21,115.26; 38.72, -0.16, -0.49,  0.91,-29.14, 23.82,-35.88,-27.87, -8.86, -6.06,-19.23,-898.72
Uptime 00:03:27, 28.88, -0.20, -0.17,  0.91, 13.65,-21.78, -2.38,-10.33,-11.99,-29.89, 49.67,114.96; 38.72, -0.09, -0.18,  0.79, 49.53, -8.45,-11.04,-13.14, -6.03, -0.03,-19.77,-900.12
Uptime 00:03:27, 28.84, -0.12,  0.24,  0.92, -7.03,-15.73,-11.85, 14.27, -7.39,-29.89, 46.84,113.43; 38.62,  0.04,  0.51,  1.05, 53.84, 13.67, 47.35, 26.15,  2.05,  7.30,-17.69,-894.02
Uptime 00:03:27, 28.88,  0.23,  0.53,  0.84,-37.90,-21.41,-84.05, 31.23, 12.93,-33.42, 42.96,102.67; 38.72, -0.14,  0.28,  0.97,-52.97,  6.89, 59.40, 15.86, -8.10,  0.82,-16.31,-886.41
Uptime 00:03:27, 28.84,  0.27, -0.34,  1.06,-31.02,-36.40,-27.50,-17.16, 13.52,-36.99, 37.26, 99.15; 38.72, -0.04, -0.55,  0.87,-17.88,-38.65,-15.36,-32.38, -2.24, -2.08,-20.79,-888.38
Uptime 00:03:27, 28.88,  0.05, -0.44,  0.86, 30.20, 77.83,  1.68,-26.98,  2.75,-32.97, 46.30, 99.37; 38.67,  0.18, -0.13,  0.79, 48.68, -9.75,-13.12, -9.39, 12.78,  3.92,-21.86,-890.07
Uptime 00:03:27, 28.84,  0.01,  0.26,  0.85, 33.13, 29.63, 39.33, 17.20,  0.40,-27.84, 49.05,104.36; 38.62, -0.12,  0.84,  1.11, 10.21,-14.27,-21.43, 36.98, -4.86,  5.86,-23.10,-892.79
Uptime 00:03:27, 28.79, -0.30,  0.28,  0.96,-35.52, 28.70, 43.02, 15.79,-16.55,-31.43, 52.00,109.87; 38.67,  0.09,  0.11,  1.02,-71.01,  1.65,-78.92,  6.00,  4.84, -3.05,-22.53,-902.89
Uptime 00:03:28, 28.93, -0.29, -0.16,  1.08, -7.84,-21.87,  5.10, -8.25,-14.58,-31.96, 48.47,110.53; 38.67, -0.02, -0.22,  0.85,  8.28, -6.42,-22.95,-14.38, -1.23, -2.22,-22.87,-905.88
Uptime 00:03:28, 28.88, -0.14, -0.27,  0.87, 21.90,-47.35, 12.99,-17.07, -8.77,-28.94, 41.78,112.18; 38.67, -0.04, -0.03,  0.88, 41.44,  1.70, -8.39, -2.27, -2.57,  2.94,-22.15,-906.94
Uptime 00:03:28, 28.93, -0.15,  0.36,  0.70,-42.36, 44.04,-37.72, 26.75,-10.53,-33.18, 46.72,107.32; 38.58,  0.07,  0.95,  1.17, -3.08, 64.22, 56.53, 38.88,  2.67,  3.27,-13.64,-899.65
Uptime 00:03:28, 28.98,  0.04,  0.13,  1.11,-26.96,-15.99,-39.14,  6.74,  2.10,-35.76, 43.74,102.31; 38.58, -0.32,  0.23,  1.00,-74.36, -1.03, 47.95, 12.53,-17.04, -5.88,-13.16,-893.51
Uptime 00:03:28, 28.93,  0.08, -0.35,  0.90,  3.81,-12.30, 14.52,-21.22,  4.99,-35.00, 41.23,104.16; 38.67, -0.01, -0.45,  0.91, 20.05,-56.67,-11.62,-26.23, -0.47, -3.77,-20.00,-895.00
Uptime 00:03:28, 28.88,  0.14, -0.13,  0.97,  9.33,  8.28, 14.49, -7.41,  8.17,-33.26, 41.28,106.03; 38.58,  0.28,  0.05,  0.88, 55.81,-30.79, -5.13,  2.94, 17.82,  3.42,-23.84,-895.66
Uptime 00:03:28, 28.84, -0.04,  0.44,  0.65,-25.81, 68.08, 74.90, 34.03, -3.12,-35.13, 48.99,115.55; 38.67,  0.31,  0.88,  0.89,-15.73, 27.64,-47.39, 43.03, 14.03,  2.26,-20.21,-901.68
Uptime 00:03:28, 28.88, -0.40,  0.04,  1.29,-15.42, 56.24,  3.10,  1.87,-17.30,-36.32, 55.42,115.94; 38.58, -0.26, -0.19,  0.90,-84.68, 42.13,-42.92,-11.35,-15.50, -8.64,-14.21,-907.18
Uptime 00:03:29, 28.93, -0.35, -0.26,  0.90, -8.35,-11.00,  6.66,-15.25,-20.32,-36.97, 53.31,116.81; 38.58, -0.10, -0.42,  0.85, 37.78,-13.40, -0.25,-26.14, -6.24, -4.18,-15.51,-907.21
Uptime 00:03:29, 28.98, -0.15, -0.02,  0.93, 36.62,-19.41,  6.72, -1.32, -9.10,-31.70, 50.01,117.66; 38.48, -0.14,  0.26,  0.88, 60.80, 21.09, 33.25, 16.51, -8.46,  3.81,-12.40,-902.99
Uptime 00:03:29, 28.93,  0.08,  0.39,  0.85,-30.56,-12.68,-50.70, 24.40,  5.19,-34.38, 47.33,111.22; 38.58, -0.34,  0.44,  0.94,-73.14, 28.91, 68.01, 23.79,-17.98, -4.90, -8.20,-894.35
Uptime 00:03:29, 28.98, -0.01, -0.10,  1.21,-12.70, -1.27,-12.29, -4.66, -0.52,-35.48, 46.22,109.55; 38.53, -0.20, -0.14,  0.91,-66.62,-27.66,  6.74, -8.39,-12.12,-13.85,-11.48,-893.43
Uptime 00:03:29, 28.93,  0.00, -0.45,  0.92,  8.25, 25.73,  2.08,-25.92,  0.14,-34.25, 48.52,109.82; 38.48,  0.04, -0.50,  0.88, 48.04,-57.67,-11.70,-29.50,  2.41, -8.13,-18.53,-894.93
Uptime 00:03:29, 28.88,  0.09,  0.21,  0.81, 34.40,-20.51, 37.77, 14.15,  5.99,-29.00, 44.88,114.61; 38.48,  0.20,  0.35,  0.83, 95.03,-62.62,-12.43, 22.15, 12.54,  4.30,-26.21,-896.51
Uptime 00:03:29, 28.93,  0.06,  0.49,  0.88,-41.02, 41.02, 65.45, 28.92,  3.45,-33.07, 49.14,123.12; 38.48,  0.30,  0.37,  0.95,-111.72, 18.34,-65.20, 20.66, 16.41, -9.61,-23.67,-904.98
Uptime 00:03:30, 28.98, -0.37, -0.15,  1.18, -8.03, 25.98,  8.14, -7.08,-17.10,-33.55, 51.76,124.16; 38.44, -0.08, -0.29,  0.91,-23.30, 17.58,-20.11,-17.86, -4.97,-12.69,-20.90,-907.56
Uptime 00:03:30, 28.93, -0.08, -0.23,  0.85, 11.50,-29.52, -6.38,-14.83, -5.47,-31.72, 47.07,123.33; 38.44, -0.02, -0.21,  0.85, 59.03, 10.83, -8.59,-13.67, -1.05, -5.19,-19.08,-908.68
Uptime 00:03:30, 28.98, -0.07,  0.40,  0.80,-15.02, 18.48,-36.44, 26.71, -4.70,-32.42, 48.52,118.71; 38.44,  0.13,  0.74,  1.21, 46.07, 45.55, 44.10, 31.23,  5.19,  1.27,-13.13,-903.07
Uptime 00:03:30, 29.02,  0.09,  0.36,  0.95,-51.09,-24.59,-49.31, 20.63,  5.20,-37.71, 44.39,112.44; 38.53, -0.35,  0.18,  0.98,-75.73, 10.80, 56.90,  9.66,-19.47, -7.99,-11.13,-895.85
Uptime 00:03:30, 28.98,  0.15, -0.33,  1.00, -0.61,-11.78, -4.27,-18.00,  8.19,-37.40, 41.84,111.89; 38.44, -0.05, -0.45,  0.86, -0.88,-70.33,-23.90,-27.67, -2.74, -8.49,-19.82,-898.96
Uptime 00:03:30, 28.93,  0.00, -0.30,  0.96, 11.07,  5.08,  3.99,-17.25,  0.14,-35.61, 41.64,112.40; 38.44,  0.17, -0.10,  0.92, 51.60,-40.82, -7.26, -5.83, 10.39, -1.97,-24.75,-899.88
Uptime 00:03:30, 28.88,  0.14,  0.40,  0.68,-12.56, 30.79, 53.33, 29.50, 10.29,-35.87, 44.43,119.17; 38.44,  0.08,  0.81,  1.23, 43.83,-32.47,-24.66, 33.46,  2.99,  4.19,-28.35,-903.02
Uptime 00:03:30, 28.93, -0.15,  0.30,  1.11,-44.53, 42.27, 48.89, 14.85, -7.57,-40.48, 49.03,125.48; 38.39,  0.18,  0.17,  0.94,-96.10, 33.04,-61.55, 10.24, 10.33, -7.83,-23.82,-910.96
Uptime 00:03:31, 29.07, -0.33, -0.21,  1.01,  2.16, 26.42, 17.56,-11.40,-17.84,-39.63, 51.73,127.72; 38.34, -0.07, -0.48,  0.87,  4.80, 35.09,  5.20,-29.03, -3.91, -7.65,-18.86,-910.29
Uptime 00:03:31, 28.93, -0.09, -0.25,  0.93, 37.84,-33.82,  4.18,-15.09, -5.40,-34.39, 46.56,128.26; 38.34, -0.06, -0.06,  0.89, 51.57,  2.22,  6.96, -3.78, -3.95, -1.11,-18.13,-909.40
Uptime 00:03:31, 28.88, -0.19,  0.40,  0.71,-49.57, 13.96,-21.13, 28.63,-13.24,-39.64, 47.72,125.43; 38.44, -0.09,  1.00,  1.10, -5.43, 32.80, 72.10, 42.29, -3.32, -0.95,-13.39,-899.74
Uptime 00:03:31, 29.02,  0.07,  0.06,  1.27,-13.19,-17.72, -8.61,  2.49,  2.96,-40.45, 44.49,124.33; 38.48, -0.32,  0.26,  0.90,-55.35, -0.48, 64.57, 15.21,-18.89, -7.57,-12.80,-891.47
Uptime 00:03:31, 28.98,  0.22, -0.34,  1.06,  9.06,  8.68, 15.45,-17.66, 11.07,-38.83, 44.49,126.35; 38.39,  0.03, -0.54,  0.90, 28.39,-58.83, -6.81,-30.70,  1.66, -4.42,-20.08,-892.36
Uptime 00:03:31, 29.02,  0.07, -0.06,  0.90, 32.75,-15.40, 31.88, -3.58,  4.53,-34.05, 41.59,130.40; 38.34,  0.26,  0.13,  0.86, 64.73,-39.28,  4.38,  8.30, 16.40,  3.95,-24.93,-891.80
Uptime 00:03:31, 28.98,  0.21,  0.46,  0.76,-26.41, 40.37, 71.28, 30.32, 13.42,-36.05, 45.52,139.45; 38.34,  0.30,  0.82,  1.11,-32.79, 11.70,-42.46, 35.42, 12.42,  0.50,-23.22,-897.19
Uptime 00:03:31, 29.02, -0.19, -0.00,  1.32,-16.61, 60.73,  5.66, -0.08, -8.32,-37.45, 52.51,140.19; 38.48, -0.09,  0.00,  0.88,-68.59, 52.91,-41.90,  0.28, -6.03, -8.24,-15.90,-902.64
Uptime 00:03:32, 28.98, -0.38, -0.25,  0.94, -4.48, -7.47,  6.83,-13.96,-21.36,-37.54, 50.95,141.06; 38.39, -0.07, -0.43,  0.88, 22.44, 13.04,  4.28,-25.96, -4.07, -5.78,-13.86,-902.09
