Time,A_Temp,A_AccX,A_AccY,A_AccZ,A_GyroX,A_GyroY,A_GyroZ,A_AccAngX,A_AccAngY,A_AngleX,A_AngleY,A_AngleZ;B_Temp,B_AccX,B_AccY,B_AccZ,B_GyroX,B_GyroY,B_GyroZ,B_AccAngX,B_AccAngY,B_AngleX,B_AngleY,B_AngleZ
Uptime 00:01:30, 25.96, -0.06, -0.38,  1.23,  6.70, 51.97, 32.67,-17.35, -2.74, 40.89, 30.59,2403.90; 34.86, -0.12, -0.56,  1.02,-19.67, 19.07,-84.49,-28.48, -6.11, -6.56,-70.02,-571.26
Uptime 00:01:30, 26.06,  0.09,  0.19,  0.85,-19.09, -5.37, 16.30, 12.37,  6.02, 37.83, 29.16,2406.07; 34.86, -0.01, -0.02,  0.96, 12.96, -4.20,-47.65, -1.18, -0.63, -4.77,-69.15,-577.60
Uptime 00:01:30, 26.06, -0.37,  0.06,  1.00, 53.40,  8.50,-55.65,  3.43,-20.50, 43.94, 30.07,2398.83; 34.95, -0.32, -0.36,  0.75, 40.48,  8.73,-66.49,-23.90,-21.01,  0.01,-66.24,-586.24
Uptime 00:01:30, 25.96,  0.04,  0.37,  1.18, -8.60,-90.47, -3.04, 17.53,  1.63, 42.32, 17.91,2398.44; 34.95,  0.86,  0.23,  1.41,-18.20,-46.24, 24.70,  7.95, 30.95, -2.15,-71.42,-583.03
Uptime 00:01:30, 26.06,  0.07,  0.07,  1.04, -8.04, 89.16,  2.09,  3.76,  4.00, 40.51, 29.00,2398.72; 34.95,  0.01, -0.18,  0.98,-26.08, -4.85, -9.09,-10.53,  0.43, -5.69,-70.63,-584.23
Uptime 00:01:31, 26.11,  0.05, -0.19,  1.14, 44.39, 16.03, -4.31, -9.30,  2.49, 45.17, 30.41,2398.16; 34.95, -0.17, -0.42,  1.16, 24.56,-16.58,-17.41,-19.91, -7.93, -2.85,-71.17,-586.49
Uptime 00:01:31, 25.96, -0.14,  0.35,  0.87, -1.17, 32.44, 94.85, 21.82, -8.66, 44.55, 34.14,2410.58; 34.95, -0.19,  0.55,  0.90, -0.16, 11.85,-60.65, 30.71,-10.11, -2.20,-68.03,-594.44
Uptime 00:01:31, 26.11, -0.44, -0.24,  1.32, 12.66,-22.11, -2.83, -9.94,-18.29, 45.10, 30.97,2410.21; 34.86, -0.26, -0.47,  1.02,-24.72,-79.40,-54.80,-23.94,-13.13, -5.83,-76.67,-601.67
Uptime 00:01:31, 26.15,  0.12,  0.13,  1.07, 17.60,-19.43,  9.27,  6.79,  6.33, 46.58, 27.75,2411.41; 34.95, -0.07,  0.14,  1.11, 28.41, 31.96, -4.10,  7.27, -3.66, -1.95,-71.00,-602.20
Uptime 00:01:31, 26.11,  0.26,  0.22,  0.93,-17.43, -7.04,-16.84, 12.84, 15.14, 43.66, 25.98,2409.21; 34.91,  0.07,  0.31,  0.96,-56.07,-31.60,  4.57, 17.91,  3.80, -8.75,-73.71,-601.61
Uptime 00:01:31, 26.06,  0.16, -0.08,  1.23,  6.86, 38.26, -1.42, -3.63,  7.53, 43.61, 30.30,2409.02; 34.91,  0.04, -0.61,  1.29, 26.24, 18.60,-22.08,-25.34,  1.50, -5.66,-69.84,-604.54
Uptime 00:01:31, 26.11, -0.22,  0.53,  0.75, 25.50, 16.28, 52.49, 33.90,-13.68, 46.67, 32.04,2415.84; 35.00, -0.04,  0.22,  0.71, 69.05,-22.47,-17.53, 17.55, -2.82,  3.60,-71.25,-606.82
Uptime 00:01:31, 26.15, -0.07, -0.07,  1.24, 28.21,-38.58, 35.24, -3.10, -3.29, 49.35, 26.44,2420.53; 34.95, -0.21, -0.29,  1.27,-45.70,-27.89,-43.93,-12.53, -9.31, -2.68,-73.28,-612.66
Uptime 00:01:32, 26.11, -0.18,  0.00,  0.87, -3.14,-19.91, 18.76,  0.19,-11.36, 47.96, 23.58,2422.99; 34.91,  0.12, -0.07,  0.65,-11.06,-29.25,  2.01, -6.27, 10.28, -4.17,-75.77,-612.40
Uptime 00:01:32, 26.15,  0.36, -0.51,  1.56, 60.02, 25.83, 18.30,-17.65, 12.35, 54.30, 26.15,2425.37; 35.00,  0.07, -0.67,  1.27, 16.91, 19.96,-42.08,-27.71,  2.80, -2.49,-71.77,-617.87
Uptime 00:01:32, 26.11, -0.50,  0.38,  0.55,  4.30, 16.38, 57.27, 26.92,-36.59, 54.31, 28.48,2432.92; 35.00, -0.04,  0.50,  0.89, 50.35,-12.24,-11.64, 29.33, -2.01,  4.66,-71.88,-619.41
Uptime 00:01:32, 26.15, -0.24, -0.41,  1.47,  4.99, -7.43,  4.20,-15.37, -8.82, 53.56, 27.13,2433.48; 35.00, -0.23, -0.78,  1.04,-107.32,-25.91, 36.30,-36.20, -9.88,-10.04,-73.59,-614.62
Uptime 00:01:32, 26.11,  0.21,  0.31,  1.05,-19.11,-15.14,  8.33, 15.99, 11.12, 50.39, 24.45,2434.55; 35.00, -0.04,  0.03,  1.08, 49.28,-58.99, 49.49,  1.47, -2.23, -3.58,-79.53,-608.23
Uptime 00:01:32, 26.15,  0.25, -0.20,  1.26, 52.63, 34.89, 71.25, -9.01, 10.98, 56.37, 28.49,2444.46; 35.00,  0.43, -0.01,  1.18,-48.46, 67.64, 23.55, -0.32, 19.81,-10.12,-69.13,-604.96
Uptime 00:01:32, 26.20,  0.03,  0.12,  1.07,-44.59,-32.21, 33.08,  6.49,  1.53, 49.52, 23.66,2448.89; 35.00,  0.23,  0.05,  1.11,  8.50,-40.12,-49.09,  2.52, 11.87, -8.75,-73.25,-611.54
Uptime 00:01:32, 26.15, -0.20, -0.18,  1.04,  8.91, -7.88,  4.47, -9.60,-10.74, 49.48, 22.39,2449.48; 35.00, -0.33, -0.44,  1.12, -3.82,-20.87,-17.24,-20.40,-15.11, -9.47,-74.16,-613.80
Uptime 00:01:33, 26.11, -0.11,  0.59,  0.90, 22.31, 28.47,  8.24, 33.04, -6.03, 52.04, 25.75,2450.56; 35.00,  0.22,  0.48,  1.26,-33.52, 24.02, 72.89, 20.66,  9.16,-13.20,-69.76,-604.17
Uptime 00:01:33, 26.15,  0.11,  0.04,  0.83,-37.21, 30.83, 22.11,  2.54,  7.42, 46.27, 29.04,2453.46; 35.00,  0.20, -0.16,  0.83,-29.64,  2.63, 35.80,-10.88, 13.66,-16.96,-68.30,-599.48
Uptime 00:01:33, 26.20, -0.01,  0.11,  1.04, 16.68, 30.78, 10.20,  5.98, -0.38, 47.64, 32.48,2454.82; 34.95, -0.06, -0.22,  1.09, 14.93,-51.83, -4.51,-11.44, -3.06,-14.91,-73.62,-600.08
Uptime 00:01:33, 26.25, -0.22,  0.24,  0.97,  0.63, 37.70,100.62, 13.28,-12.28, 47.03, 36.88,2467.90; 35.05, -0.60,  0.45,  0.79, -3.88, 25.73,-18.24, 24.50,-33.53,-14.61,-68.20,-602.45
Uptime 00:01:33, 26.20,  0.05, -0.50,  1.27, 24.57,-85.11, 17.10,-21.29,  2.00, 48.80, 25.26,2470.12; 34.95,  0.10, -0.64,  1.09,-12.94,-97.54,-22.05,-30.19,  4.47,-16.57,-79.36,-605.32
Uptime 00:01:33, 26.15, -0.12,  0.35,  0.52, 37.95, 39.25, 35.20, 32.93,-10.41, 53.43, 30.08,2474.80; 34.95,  0.01,  0.28,  0.92, 32.56,  7.25, 38.68, 17.25,  0.38,-11.65,-76.83,-600.18
Uptime 00:01:33, 26.15,  0.32, -0.09,  1.12,  4.07, 35.38, 20.98, -4.23, 15.72, 52.79, 33.70,2477.55; 34.95, -0.28, -0.10,  1.19,-55.53, 28.09, -5.93, -4.86,-13.12,-18.65,-71.43,-600.95
Uptime 00:01:34, 26.15,  0.23,  0.05,  0.93,  9.57, 21.63, 29.05,  2.77, 13.62, 53.01, 35.51,2481.33; 34.95, -0.06,  0.06,  0.82,-12.36,  7.01,-37.64,  4.18, -4.05,-19.76,-69.02,-605.85
Uptime 00:01:34, 26.20, -0.21, -0.04,  1.20, 31.26,-51.75, -2.98, -2.02, -9.80, 55.99, 28.25,2480.93; 34.95, -0.08, -0.09,  1.17, 20.68,-99.11, 19.43, -4.35, -3.70,-16.76,-80.49,-603.26
Uptime 00:01:34, 26.20,  0.32,  0.24,  0.73, 28.83, 39.76, 20.41, 16.98, 22.49, 58.91, 32.34,2483.60; 34.95, -0.09,  0.41,  1.05, 21.28,  5.19,  8.97, 21.39, -4.39,-13.27,-78.12,-602.09
Uptime 00:01:34, 26.25,  0.16, -0.32,  1.09,-35.76,-41.53, 14.98,-16.24,  7.93, 52.85, 26.25,2485.55; 34.95,  0.16, -0.44,  0.90,-62.95,-40.21,-83.41,-25.95,  8.93,-21.54,-81.86,-612.93
Uptime 00:01:34, 26.20,  0.06,  0.18,  0.90, -5.34, 58.81, 39.25, 11.35,  3.99, 51.32, 33.31,2490.77; 35.05,  0.03,  0.04,  1.02, 50.90, 34.32,-63.40,  2.25,  1.51,-14.43,-75.78,-621.36
Uptime 00:01:34, 26.34, -0.29,  0.12,  0.79, 45.00, -2.87,-19.05,  8.09,-19.57, 56.24, 32.66,2488.28; 34.95, -0.45, -0.08,  0.77, 28.62,-10.91,-34.89, -4.88,-30.42,-10.56,-75.06,-625.93
Uptime 00:01:34, 26.20,  0.55,  0.01,  1.00,-31.59,-55.43,  5.42,  0.54, 28.76, 51.00, 24.21,2489.00; 35.05,  0.19, -0.17,  1.04,-44.59, 17.85, 48.60, -9.07, 10.43,-16.35,-71.44,-619.47
Uptime 00:01:34, 26.25, -0.04,  0.01,  1.06,  5.81, 19.01, 28.93,  0.50, -1.92, 50.73, 26.18,2492.76; 35.05,  0.21, -0.17,  0.95,-28.85,-43.13,  9.63, -9.85, 12.59,-19.89,-75.76,-618.22
Uptime 00:01:35, 26.15,  0.25,  0.21,  1.44,-13.40, 42.64, 23.45,  8.02,  9.68, 48.16, 30.94,2495.83; 35.05,  0.41, -0.35,  0.76, 66.48, -2.15, -8.68,-22.13, 26.18,-11.40,-75.04,-619.35
Uptime 00:01:35, 26.25, -0.38,  0.18,  0.94,-13.20, 27.92, 64.32,  9.95,-21.47, 45.68, 34.39,2504.38; 34.95, -0.15,  0.03,  0.91,-42.74,-31.13,-100.22,  1.57, -9.43,-16.71,-77.41,-632.68
Uptime 00:01:35, 26.20,  0.08, -0.28,  1.02, 24.30,-69.66, -9.36,-15.05,  4.57, 47.56, 24.74,2503.17; 35.05,  0.12, -0.71,  1.10, 33.92,-51.36,-16.72,-32.78,  5.10,-12.71,-82.51,-634.86
Uptime 00:01:35, 26.25, -0.01,  0.37,  0.97, 10.48, 28.67, 48.96, 21.05, -0.81, 48.36, 27.91,2509.53; 35.05, -0.26,  0.10,  0.89, 41.00, 20.72, 47.92,  5.88,-16.14, -7.12,-77.89,-628.63
Uptime 00:01:35, 26.29,  0.48, -0.62,  1.12,-41.78, -9.51,-17.86,-26.78, 20.42, 41.41, 25.71,2507.16; 34.95,  0.37, -0.58,  0.97,-93.55, 20.12, 19.03,-29.34, 17.94,-19.75,-74.07,-626.10
Uptime 00:01:35, 26.25,  0.00,  0.12,  0.86, 14.62, 63.18, 25.04,  7.70,  0.19, 42.62, 33.30,2510.44; 35.00,  0.16, -0.11,  0.91, 20.93, -3.42,-21.96, -6.81,  9.57,-16.81,-73.22,-628.97
Uptime 00:01:35, 26.20, -0.17, -0.05,  1.09,  0.68,-59.17,  6.23, -2.81, -8.70, 41.79, 25.27,2511.25; 35.00,  0.02, -0.38,  1.13, 13.55,-77.62, 22.10,-18.68,  0.73,-15.12,-81.66,-626.10
Uptime 00:01:36, 26.25,  0.11,  0.43,  1.08, 18.88, 63.85, 59.40, 21.50,  5.27, 43.83, 32.92,2519.09; 35.05, -0.15,  0.53,  1.09, 27.41, 36.73, 15.25, 25.77, -7.13,-10.76,-75.13,-624.09
Uptime 00:01:36, 26.20,  0.11, -0.05,  0.91,-11.38, -9.71, 23.14, -2.96,  6.89, 41.43, 30.87,2522.12; 35.05,  0.11, -0.27,  0.88,-38.54,-21.95,-56.04,-16.93,  6.72,-15.83,-76.58,-631.43
Uptime 00:01:36, 26.25, -0.08,  0.21,  1.05, 21.64, 35.12, 55.51, 11.24, -4.48, 43.65, 34.92,2529.50; 35.00, -0.08,  0.14,  1.04, 43.55, 22.60,-32.27,  7.67, -4.53, -9.68,-72.01,-635.72
Uptime 00:01:36, 26.29, -0.45,  0.32,  0.94, 24.39,  9.36,-31.54, 17.12,-24.45, 46.25, 35.92,2525.37; 35.00, -0.61, -0.06,  0.89, 17.95,-51.57,-26.34, -3.07,-34.24, -7.24,-76.51,-639.17
Uptime 00:01:36, 26.25,  0.53, -0.23,  1.24, -7.38, 19.24,  9.92, -9.56, 22.91, 44.19, 37.21,2526.67; 34.95,  0.07, -0.19,  1.10,-31.01, 30.86, 30.19, -9.67,  3.53,-11.27,-71.09,-635.22
Uptime 00:01:36, 26.20, -0.42,  0.23,  0.98, 13.96, -1.42, 12.72, 12.16,-22.44, 45.37, 36.73,2528.36; 35.09, -0.20,  0.13,  0.78,  3.37,-62.82, -0.63,  9.44,-14.34,-10.42,-77.57,-635.30
Uptime 00:01:36, 26.34,  0.36, -0.34,  0.86, 61.03, 51.50, 70.67,-19.85, 21.13, 51.84, 42.13,2537.55; 35.09,  0.22, -0.22,  1.16,  0.71, 61.18, 11.41,-10.41, 10.41,-10.33,-68.43,-633.82
Uptime 00:01:36, 26.20, -0.48, -0.06,  0.76,-26.28, -0.50, 45.56, -3.67,-32.14, 47.38, 41.87,2543.47; 35.00, -0.13, -0.12,  0.98, -8.05,-33.82,-37.20, -6.86, -7.24,-11.29,-71.23,-638.65
Uptime 00:01:37, 26.25, -0.05, -0.08,  1.05,-31.82, 35.73, 34.43, -4.60, -2.72, 42.19, 45.74,2548.05; 35.05, -0.17, -0.14,  0.88,  0.51, 37.51,-34.20, -8.81,-10.76,-11.17,-64.70,-643.20
Uptime 00:01:37, 26.29, -0.50,  0.15,  0.93, 12.56, -8.35, 15.08,  8.03,-28.04, 43.11, 44.32,2550.01; 35.09, -0.48,  0.01,  0.83, 37.31, -7.52,-15.82,  0.59,-30.18, -6.18,-63.76,-645.26
Uptime 00:01:37, 26.25, -0.17,  0.34,  0.89, -0.53,-115.22, 20.70, 20.29,-10.20, 42.59, 28.96,2552.70; 35.00, -0.09,  0.35,  1.14,  2.68,-124.70, 23.86, 17.08, -4.56, -5.37,-78.28,-642.16
Uptime 00:01:37, 26.29,  0.26,  0.06,  0.93, -1.87, 17.59,-11.02,  3.44, 15.82, 41.56, 30.36,2551.23; 35.09, -0.29,  0.07,  1.05,-74.08,  1.06, 30.42,  3.45,-15.27,-14.85,-76.27,-638.11
Uptime 00:01:37, 26.39, -0.06, -0.37,  1.16, 36.15, 35.01, 17.16,-17.69, -2.60, 45.01, 34.30,2553.48; 35.09,  0.08, -0.64,  1.13,-18.30, 15.86, 23.63,-29.67,  3.43,-17.50,-72.78,-635.02
Uptime 00:01:37, 26.25,  0.26,  0.31,  1.15,-17.82, -8.30, 68.85, 14.70, 12.16, 42.10, 32.29,2562.57; 35.19,  0.24, -0.01,  1.02, 47.89, -6.52,-25.61, -0.75, 13.17,-10.97,-72.43,-638.40
Uptime 00:01:37, 26.39, -0.49,  0.18,  1.19,  2.22,  2.11, 23.72,  8.17,-21.97, 41.71, 32.36,2565.65; 35.09, -0.23, -0.12,  0.98,-59.14,-11.25,-43.69, -6.57,-13.28,-18.42,-72.15,-644.08
Uptime 00:01:37, 26.29,  0.04, -0.06,  1.21, 19.55,-44.66, 53.37, -2.72,  1.70, 43.33, 25.94,2572.65; 35.00,  0.01, -0.52,  1.04, 48.90,-21.46,  4.07,-26.49,  0.36,-12.30,-73.47,-643.54
Uptime 00:01:38, 26.29, -0.25,  0.25,  0.48,  6.16, 47.19,-28.58, 24.80,-24.49, 43.76, 32.06,2568.85; 35.05, -0.35,  0.45,  1.05,  0.56, -9.98, 39.18, 22.11,-17.21,-11.54,-72.95,-638.33
Uptime 00:01:38, 26.25,  0.39, -0.58,  1.30, 42.70, 23.01,  8.78,-23.16, 15.36, 47.86, 34.05,2569.99; 35.14,  0.18, -0.69,  1.07,-48.63, 50.58, 27.00,-32.49,  8.08,-18.15,-65.21,-634.82
Uptime 00:01:38, 26.34, -0.06,  0.40,  0.89,  0.88, 15.76, 29.27, 23.93, -3.49, 47.50, 35.46,2573.82; 35.09, -0.03, -0.07,  1.04, 63.61,-69.40,-35.76, -4.10, -1.39, -9.71,-72.79,-639.51
Uptime 00:01:38, 26.34, -0.59,  0.05,  1.27, 45.55, 24.18, -2.66,  2.25,-24.86, 52.80, 38.54,2573.45; 35.05, -0.44,  0.22,  1.16,-52.13, 57.39,  5.60, 10.19,-20.22,-16.41,-63.11,-638.73
Uptime 00:01:38, 26.29,  0.15,  0.19,  0.91, 11.93,-44.96, 34.98, 11.75,  9.25, 53.49, 31.86,2578.00; 35.14,  0.11, -0.13,  0.92, 14.04,-30.67, -2.10, -7.69,  6.66,-14.45,-65.89,-639.00
Uptime 00:01:38, 26.34,  0.48, -0.27,  1.45, 39.00, 10.79, 37.11,-10.20, 18.12, 57.19, 32.23,2582.82; 35.14,  0.30, -0.42,  1.54, -2.27, 16.40,-38.02,-14.91, 10.74,-14.74,-62.70,-643.94
Uptime 00:01:38, 26.29, -0.15,  0.49,  0.62,  8.85, 44.49,  6.93, 37.22,-10.79, 57.94, 37.60,2583.74; 35.14, -0.22,  0.59,  0.76,  5.55,-35.22,-34.28, 36.87,-12.83,-12.99,-65.78,-648.50
Uptime 00:01:39, 26.25, -0.22, -0.66,  1.49,  8.48,-62.66,  1.13,-23.49, -7.61, 57.40, 29.02,2583.89; 35.14, -0.44, -0.62,  1.18,-60.31,-26.38,  0.53,-26.12,-18.09,-20.93,-67.46,-648.43
Uptime 00:01:39, 26.29,  0.32,  0.35,  1.07,-35.37,-15.59, -1.85, 17.53, 15.93, 52.02, 26.11,2583.65; 35.05,  0.29,  0.09,  0.45, 17.49,-76.75,-11.64,  9.63, 32.28,-18.06,-76.69,-649.97
Uptime 00:01:39, 26.34,  0.19, -0.06,  1.30, 12.02, 75.18, 79.82, -2.57,  8.20, 52.46, 35.00,2594.02; 35.14,  0.14, -0.16,  0.93,-49.87, 85.99, 11.23, -9.58,  8.23,-24.24,-64.36,-648.51
Uptime 00:01:39, 26.39, -0.01,  0.06,  0.97,-18.10, 10.31, 11.08,  3.81, -0.65, 49.17, 35.63,2595.47; 35.14,  0.22, -0.10,  1.03, 22.04,-12.52,-64.28, -5.49, 11.90,-21.04,-64.92,-656.93
Uptime 00:01:39, 26.44, -0.43,  0.03,  0.87, 10.82,-18.21,-19.22,  1.85,-26.30, 49.62, 33.09,2592.94; 35.14, -0.49, -0.29,  0.72, 24.85,-61.33,-31.70,-18.25,-32.32,-17.77,-70.91,-661.11
Uptime 00:01:39, 26.39,  0.37,  0.34,  1.04,-22.50,-62.00,  9.33, 17.20, 18.69, 46.11, 24.16,2594.15; 35.14,  0.32,  0.24,  1.25,-32.81,-19.68, 19.05, 10.64, 14.09,-21.38,-72.28,-658.64
Uptime 00:01:39, 26.34, -0.02, -0.08,  1.08,-14.33, 39.47, 33.05, -4.18, -0.88, 43.26, 28.76,2598.48; 35.14,  0.13, -0.20,  0.90,-26.63, -2.30, 10.18,-12.55,  8.12,-24.62,-71.29,-657.31
Uptime 00:01:39, 26.29,  0.17,  0.12,  0.97, 17.75, 47.22, 19.88,  7.14,  9.66, 44.85, 34.14,2601.12; 35.05,  0.01, -0.18,  1.15, 12.59,-12.03,-13.58, -8.77,  0.66,-22.66,-71.45,-659.11
Uptime 00:01:40, 26.34, -0.32,  0.48,  0.94,-17.93, 21.51, 98.88, 25.67,-16.98, 42.18, 36.54,2613.98; 35.14, -0.27,  0.26,  0.86,-19.21,-16.76,-64.02, 15.96,-16.95,-24.34,-71.81,-667.43
Uptime 00:01:40, 26.29,  0.01, -0.38,  0.92,  6.22,-104.41, -8.17,-22.19,  0.76, 41.69, 22.49,2612.92; 35.14, -0.01, -0.60,  1.14, -1.70,-81.48, -1.15,-27.80, -0.40,-24.63,-80.75,-667.58
Uptime 00:01:40, 26.34,  0.10,  0.17,  0.93, 17.57, 19.82, 58.09, 10.37,  5.87, 43.35, 24.51,2620.64; 35.14,  0.04,  0.21,  1.02, 14.45, 25.82, 15.76, 11.72,  2.25,-22.02,-75.81,-665.49
Uptime 00:01:40, 26.39,  0.17, -0.07,  1.03, -9.96, -5.51,-26.96, -3.59,  9.53, 41.14, 23.13,2617.14; 35.24, -0.01,  0.29,  0.91,-66.86,-41.05, 38.53, 17.39, -0.66,-29.75,-79.52,-660.48
Uptime 00:01:40, 26.34,  0.08, -0.09,  0.98,  3.28, 42.67, 12.70, -5.37,  4.38, 40.64, 28.10,2618.81; 35.24, -0.30, -0.43,  1.03,  3.69, 40.95, -6.11,-21.77,-15.04,-29.11,-72.33,-661.29
Uptime 00:01:40, 26.39,  0.11,  0.21,  0.89, 19.14,-21.10, 43.82, 13.42,  6.72, 42.53, 24.71,2624.51; 35.14,  0.25, -0.04,  0.85, 42.36,-56.47,-31.07, -2.47, 16.51,-23.18,-78.41,-665.33
Uptime 00:01:40, 26.44, -0.21,  0.19,  1.02, 39.50,-15.24, 54.93, 10.32,-11.27, 46.96, 22.49,2631.71; 35.19, -0.39,  0.13,  1.25,  6.35,-21.51, 19.90,  5.83,-17.22,-21.78,-79.25,-662.72
Uptime 00:01:41, 26.44,  0.19, -0.01,  0.98,-18.40,  3.13, -9.62, -0.85, 10.88, 43.62, 22.23,2630.44; 35.19, -0.01, -0.19,  0.97,-24.04,-14.24,-28.02,-11.02, -0.85,-24.68,-79.49,-666.42
Uptime 00:01:41, 26.44,  0.24, -0.07,  0.92, 14.47, 11.18, 56.26, -3.93, 14.33, 44.51, 22.92,2637.75; 35.14,  0.08, -0.30,  0.89,  4.68, 14.73,-28.33,-18.70,  4.79,-23.96,-76.12,-670.10
Uptime 00:01:41, 26.39, -0.09,  0.26,  1.24,  9.12, 81.91, 21.91, 11.91, -4.10, 45.02, 32.98,2640.60; 35.09, -0.24,  0.06,  0.99, 64.09, 42.55,-22.53,  3.11,-13.61,-15.26,-68.91,-673.03
Uptime 00:01:41, 26.48,  0.17,  0.26,  0.77,-16.39,-72.91,-10.80, 18.52, 11.94, 42.37, 22.65,2639.17; 35.19,  0.06,  0.33,  0.88,-13.52,-60.61,-49.78, 20.60,  3.84,-16.29,-75.45,-679.60
Uptime 00:01:41, 26.44, -0.10, -0.40,  1.15, 15.73,-24.96, 24.75,-18.97, -4.82, 43.15, 19.11,2642.39; 35.19, -0.03, -0.28,  1.20,-24.92,-15.31, 15.75,-13.30, -1.62,-19.40,-75.86,-677.55
Uptime 00:01:41, 26.34,  0.04,  0.21,  0.96,-27.95,  5.51, 14.47, 12.13,  2.10, 38.97, 19.39,2644.27; 35.14, -0.12,  0.14,  0.86, 10.19,-44.15, 22.05,  9.25, -7.91,-17.53,-79.81,-674.68
Uptime 00:01:41, 26.44,  0.35,  0.01,  0.82, 25.83, 78.58, 52.50,  0.51, 22.96, 41.54, 28.71,2651.20; 35.19,  0.51, -0.11,  1.05,  2.15, 81.42,-35.41, -5.50, 25.61,-17.01,-68.19,-679.36
Uptime 00:01:41, 26.39, -0.15, -0.05,  0.85,-22.42,-42.59, 12.59, -3.37, -9.68, 37.79, 22.90,2652.84; 35.19,  0.03, -0.10,  1.01,  0.64,-63.11,-64.20, -5.52,  1.73,-16.70,-74.90,-687.70
Uptime 00:01:42, 26.44, -0.19, -0.10,  0.97,  5.26, 26.95,-11.59, -5.97,-10.89, 37.59, 26.14,2651.31; 35.28, -0.15, -0.32,  0.74, 19.66,  2.17,-62.65,-23.10,-10.82,-14.29,-72.91,-695.97
Uptime 00:01:42, 26.48,  0.03,  0.24,  1.01, 11.57,-14.76, 21.65, 13.26,  1.45, 38.58, 23.71,2654.12; 35.24,  0.05,  0.32,  1.35, 25.57,-13.34, -0.91, 13.36,  2.03,-10.48,-73.19,-696.09
Uptime 00:01:42, 26.44,  0.02, -0.06,  0.96,  0.39, 46.09,  2.03, -3.40,  1.06, 37.79, 29.09,2654.39; 35.19,  0.02, -0.06,  1.00,-76.88,-18.29, 18.68, -3.30,  1.06,-20.13,-74.07,-693.66
Uptime 00:01:42, 26.39,  0.24, -0.11,  1.13, 11.67, 14.02,  5.36, -5.31, 11.96, 38.44, 30.08,2655.09; 35.19, -0.09, -0.57,  1.22, 31.43,-10.69, -2.95,-25.01, -3.93,-16.16,-73.90,-694.05
Uptime 00:01:42, 26.44,  0.03,  0.34,  0.60, -6.98, -7.71, 61.95, 29.34,  2.79, 37.36, 28.43,2663.21; 35.19,  0.17,  0.15,  1.17, 53.63, 31.73,-45.35,  7.16,  8.38, -8.81,-68.51,-699.99
Uptime 00:01:42, 26.48, -0.43, -0.21,  1.22,-17.79,-21.94,-10.00, -9.16,-19.24, 34.14, 25.43,2661.90; 35.28, -0.14, -0.37,  0.87,-31.26,-71.94,-71.30,-22.51, -8.46,-13.09,-76.21,-709.33
Uptime 00:01:42, 26.34,  0.02, -0.06,  1.05,  3.47,-23.31, 63.25, -3.09,  1.33, 33.85, 21.88,2670.25; 35.19,  0.06, -0.25,  0.99, 39.06, -1.94,-23.82,-14.16,  3.47, -8.06,-75.01,-712.48
Uptime 00:01:42, 26.48, -0.15,  0.39,  0.91, 21.17,-19.25,-11.92, 22.84, -8.63, 36.33, 19.17,2668.70; 35.09, -0.32,  0.43,  1.04, 13.67, -6.50, 49.40, 21.48,-15.62, -5.73,-74.02,-706.06
Uptime 00:01:43, 26.44,  0.38, -0.23,  1.20,-10.89, 56.31, 18.23,-10.24, 17.18, 34.00, 25.67,2671.09; 35.19, -0.09, -0.52,  1.26,-48.78, 62.61, 55.86,-22.44, -3.77,-12.33,-64.43,-698.74
Uptime 00:01:43, 26.39, -0.21,  0.14,  0.76, 13.76, 20.83, 33.75, 10.35,-14.98, 35.32, 28.17,2675.58; 35.28, -0.26,  0.06,  0.72,-22.11,-29.36,-15.30,  4.73,-19.53,-14.87,-66.57,-700.78
Uptime 00:01:43, 26.53,  0.02, -0.09,  1.16, 20.10,-103.82, 26.15, -4.65,  1.11, 37.08, 14.36,2678.98; 35.28, -0.11, -0.35,  1.60, 31.22,-112.88, 33.47,-12.22, -3.84,-10.84,-79.55,-696.42
Uptime 00:01:43, 26.58,  0.15,  0.15,  0.80,  7.40, 40.35, 50.76, 10.12, 10.28, 37.50, 19.12,2685.73; 35.19, -0.07,  0.52,  0.81,-10.08, 40.37, 48.59, 32.55, -4.03,-11.28,-72.61,-689.96
Uptime 00:01:43, 26.53,  0.15, -0.46,  1.25, 24.73, 44.47, 24.49,-20.24,  6.49, 39.52, 24.32,2688.93; 35.14,  0.21, -0.64,  1.05,-45.55, 20.00,-29.87,-30.85,  9.84,-17.52,-68.79,-693.87
Uptime 00:01:43, 26.58, -0.17,  0.43,  1.02,-16.01, -8.30, 85.46, 22.75, -8.50, 37.15, 22.95,2700.04; 35.14, -0.11, -0.01,  0.89, 55.37,  2.05,-29.29, -0.90, -7.23,-10.14,-67.01,-697.68
Uptime 00:01:43, 26.44, -0.48,  0.15,  0.51, -1.26, -1.07,-26.21, 11.90,-42.15, 36.48, 23.19,2696.58; 35.14, -0.28,  0.09,  1.30, -3.44,-53.39, -9.07,  3.93,-12.32,-10.30,-72.33,-698.88
Uptime 00:01:44, 26.39,  0.48,  0.09,  1.07, -4.21,-11.59,-21.80,  4.58, 24.23, 35.31, 20.77,2693.75; 35.24, -0.01, -0.10,  1.06,-20.08,  0.67, 39.18, -5.51, -0.49,-12.76,-70.79,-693.79
